Model	Date	Time	WxFile	Long	Lat	JdStart	JdEnd	Month	Day	Year	dd	bales	TempIncr	PbwEggt	PbwLrDys	PbwAdDys	PbwL/Bol	FromDiap	ToDiap	PbwCldLx	Tddb10
CotsimGIS	26Jul13	6:39:06-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0060.txt	75.9370	33.5630	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4047.1165	
CotsimGIS	26Jul13	6:39:07-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0061.txt	76.2500	33.5630	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5395.1038	
CotsimGIS	26Jul13	6:39:08-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0062.txt	76.5620	33.5630	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6134.0259	
CotsimGIS	26Jul13	6:39:09-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0063.txt	76.8750	33.5630	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6095.9507	
CotsimGIS	26Jul13	6:39:10-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0064.txt	77.1870	33.5630	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5910.1845	
CotsimGIS	26Jul13	6:39:11-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0065.txt	77.5000	33.5630	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5898.4404	
CotsimGIS	26Jul13	6:39:12-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0066.txt	77.8120	33.5630	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6388.4331	
CotsimGIS	26Jul13	6:39:12-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0067.txt	78.1250	33.5630	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6840.9576	
CotsimGIS	26Jul13	6:39:13-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0068.txt	78.4370	33.5630	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6978.0893	
CotsimGIS	26Jul13	6:39:14-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0069.txt	78.7500	33.5630	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6802.4696	
CotsimGIS	26Jul13	6:39:15-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0070.txt	74.0620	33.2510	270	365	12	31	Avg	1919.2295	0.7511	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9354	88.5948	
CotsimGIS	26Jul13	6:39:18-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0071.txt	74.3750	33.2510	323	365	12	31	Avg	1664.2295	0.6162	0.0000	0.0000	0.0000	0.0000	0.0000	0.3424	0.0000	0.4649	202.2657	
CotsimGIS	26Jul13	6:39:21-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0072.txt	74.6870	33.2510	270	365	12	31	Avg	1433.8197	0.4377	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0081	367.6597	
CotsimGIS	26Jul13	6:39:24-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0073.txt	75.0000	33.2510	295	365	12	31	Avg	1322.8140	0.1791	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	600.9136	
CotsimGIS	26Jul13	6:39:26-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0074.txt	75.3120	33.2510	231	365	12	31	Avg	893.8519	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	884.1178	
CotsimGIS	26Jul13	6:39:27-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0075.txt	75.6250	33.2510	230	365	12	31	Avg	459.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1653.9464	
CotsimGIS	26Jul13	6:39:27-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0076.txt	75.9370	33.2510	197	311	11	7	Avg	97.4426	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2517.9506	
CotsimGIS	26Jul13	6:39:28-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0077.txt	76.2500	33.2510	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4202.1205	
CotsimGIS	26Jul13	6:39:29-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0078.txt	76.5620	33.2510	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5697.5902	
CotsimGIS	26Jul13	6:39:30-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0079.txt	76.8750	33.2510	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6338.9817	
CotsimGIS	26Jul13	6:39:31-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0080.txt	77.1870	33.2510	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6427.3808	
CotsimGIS	26Jul13	6:39:31-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0081.txt	77.5000	33.2510	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6419.7718	
CotsimGIS	26Jul13	6:39:32-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0082.txt	77.8120	33.2510	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6634.9442	
CotsimGIS	26Jul13	6:39:33-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0083.txt	78.1250	33.2510	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6781.3819	
CotsimGIS	26Jul13	6:39:34-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0084.txt	78.4370	33.2510	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6707.8662	
CotsimGIS	26Jul13	6:39:35-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0085.txt	78.7500	33.2510	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6449.8541	
CotsimGIS	26Jul13	6:39:36-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0086.txt	79.0620	33.2510	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6207.4384	
CotsimGIS	26Jul13	6:39:38-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0087.txt	74.3750	32.9380	232	365	12	31	Avg	2514.6885	1.5882	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9950	36.4142	
CotsimGIS	26Jul13	6:39:41-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0088.txt	74.6870	32.9380	269	365	12	31	Avg	2041.7213	0.7995	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9584	64.7297	
CotsimGIS	26Jul13	6:39:44-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0089.txt	75.0000	32.9380	316	365	12	31	Avg	1805.8852	0.7023	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6081	177.5629	
CotsimGIS	26Jul13	6:39:48-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0090.txt	75.3120	32.9380	316	365	12	31	Avg	1407.5902	0.3138	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0719	345.2869	
CotsimGIS	26Jul13	6:39:50-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0091.txt	75.6250	32.9380	268	365	12	31	Avg	902.6383	0.0030	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	700.7549	
CotsimGIS	26Jul13	6:39:52-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0092.txt	75.9370	32.9380	268	365	12	31	Avg	346.1600	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1508.8811	
CotsimGIS	26Jul13	6:39:52-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0096.txt	77.1870	32.9380	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7097.4778	
CotsimGIS	26Jul13	6:39:53-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0097.txt	77.5000	32.9380	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7023.0277	
CotsimGIS	26Jul13	6:39:54-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0098.txt	77.8120	32.9380	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6987.6107	
CotsimGIS	26Jul13	6:39:55-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0099.txt	78.1250	32.9380	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6784.3044	
CotsimGIS	26Jul13	6:39:56-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0100.txt	78.4370	32.9380	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6512.0415	
CotsimGIS	26Jul13	6:39:57-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0101.txt	78.7500	32.9380	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6239.6526	
CotsimGIS	26Jul13	6:39:58-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0102.txt	79.0620	32.9380	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6044.2911	
CotsimGIS	26Jul13	6:39:59-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0103.txt	74.6870	32.6260	235	365	12	31	Avg	2846.5574	1.8402	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9907	39.2620	
CotsimGIS	26Jul13	6:40:03-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0104.txt	75.0000	32.6260	316	365	12	31	Avg	2238.4918	1.1467	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9560	56.7968	
CotsimGIS	26Jul13	6:40:06-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0105.txt	75.3120	32.6260	316	365	12	31	Avg	1907.3115	0.7643	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8351	108.9941	
CotsimGIS	26Jul13	6:40:09-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0106.txt	75.6250	32.6260	316	365	12	31	Avg	1447.5082	0.1667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4782	219.5064	
CotsimGIS	26Jul13	6:40:11-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0115.txt	78.4370	32.6260	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6779.1602	
CotsimGIS	26Jul13	6:40:12-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0116.txt	78.7500	32.6260	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6597.5009	
CotsimGIS	26Jul13	6:40:14-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0117.txt	79.0620	32.6260	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6457.2963	
CotsimGIS	26Jul13	6:40:15-AM	C:\models\wx\CFSR_India_wx\CFSR_India_JK_grid_0118.txt	79.3750	32.6260	0	310	11	6	Avg	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6216.7211	
CotsimGIS	26Jul13	6:40:16-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2278.txt	77.1870	18.2640	312	365	12	31	Avg	2562.7377	1.2415	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.5173	
CotsimGIS	26Jul13	6:40:20-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2279.txt	77.5000	18.2640	312	365	12	31	Avg	2558.6721	1.0898	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.5710	
CotsimGIS	26Jul13	6:40:24-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2313.txt	77.1870	17.9520	312	365	12	31	Avg	2552.9344	1.2120	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.1338	
CotsimGIS	26Jul13	6:40:27-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2314.txt	77.5000	17.9520	312	365	12	31	Avg	2556.4754	1.1092	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2601	
CotsimGIS	26Jul13	6:40:31-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2345.txt	76.5620	17.6400	312	365	12	31	Avg	2695.5246	1.1239	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0059	
CotsimGIS	26Jul13	6:40:35-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2346.txt	76.8750	17.6400	312	365	12	31	Avg	2683.7705	1.2108	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0064	
CotsimGIS	26Jul13	6:40:38-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2347.txt	77.1870	17.6400	312	365	12	31	Avg	2635.2295	1.2149	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0141	
CotsimGIS	26Jul13	6:40:42-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2374.txt	75.6250	17.3280	315	365	12	31	Avg	2694.7705	0.8951	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0185	
CotsimGIS	26Jul13	6:40:46-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2376.txt	76.2500	17.3280	313	365	12	31	Avg	2757.1803	1.2030	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0063	
CotsimGIS	26Jul13	6:40:50-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2377.txt	76.5620	17.3280	313	365	12	31	Avg	2771.9344	1.0690	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0028	
CotsimGIS	26Jul13	6:40:54-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2378.txt	76.8750	17.3280	313	365	12	31	Avg	2778.9508	1.2321	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0020	
CotsimGIS	26Jul13	6:40:58-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2379.txt	77.1870	17.3280	313	365	12	31	Avg	2742.4098	1.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0027	
CotsimGIS	26Jul13	6:41:02-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2405.txt	75.9370	17.0160	313	365	12	31	Avg	2721.8852	1.0325	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0132	
CotsimGIS	26Jul13	6:41:06-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2406.txt	76.2500	17.0160	313	365	12	31	Avg	2736.9180	1.0456	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0087	
CotsimGIS	26Jul13	6:41:09-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2407.txt	76.5620	17.0160	313	365	12	31	Avg	2760.8361	1.0646	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0052	
CotsimGIS	26Jul13	6:41:13-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2408.txt	76.8750	17.0160	318	365	12	31	Avg	2830.6066	1.1733	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0030	
CotsimGIS	26Jul13	6:41:17-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2409.txt	77.1870	17.0160	318	365	12	31	Avg	2850.3443	1.3689	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0009	
CotsimGIS	26Jul13	6:41:20-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2430.txt	74.6870	16.7030	307	365	12	31	Avg	2365.8525	0.4292	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0804	
CotsimGIS	26Jul13	6:41:24-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2431.txt	75.0000	16.7030	310	365	12	31	Avg	2518.0656	0.8326	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0197	
CotsimGIS	26Jul13	6:41:27-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2432.txt	75.3120	16.7030	316	365	12	31	Avg	2593.3770	0.9090	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0038	
CotsimGIS	26Jul13	6:41:31-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2433.txt	75.6250	16.7030	313	365	12	31	Avg	2651.9180	0.9574	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0024	
CotsimGIS	26Jul13	6:41:35-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2434.txt	75.9370	16.7030	313	365	12	31	Avg	2658.2787	0.9272	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0036	
CotsimGIS	26Jul13	6:41:39-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2435.txt	76.2500	16.7030	313	365	12	31	Avg	2756.2623	1.1025	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0050	
CotsimGIS	26Jul13	6:41:43-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2436.txt	76.5620	16.7030	317	365	12	31	Avg	2807.6557	1.0408	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0055	
CotsimGIS	26Jul13	6:41:47-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2437.txt	76.8750	16.7030	318	365	12	31	Avg	2904.9672	1.3075	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0019	
CotsimGIS	26Jul13	6:41:51-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2438.txt	77.1870	16.7030	320	365	12	31	Avg	2950.0656	1.3075	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	
CotsimGIS	26Jul13	6:41:55-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2458.txt	74.3750	16.3910	322	365	12	31	Avg	2275.2951	0.8666	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.4746	
CotsimGIS	26Jul13	6:41:59-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2459.txt	74.6870	16.3910	322	365	12	31	Avg	2343.3607	0.5133	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.1647	
CotsimGIS	26Jul13	6:42:02-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2460.txt	75.0000	16.3910	318	365	12	31	Avg	2473.7213	0.6003	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0587	
CotsimGIS	26Jul13	6:42:06-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2461.txt	75.3120	16.3910	318	365	12	31	Avg	2606.2459	0.8413	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0049	
CotsimGIS	26Jul13	6:42:10-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2462.txt	75.6250	16.3910	316	365	12	31	Avg	2607.1967	0.8151	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0003	
CotsimGIS	26Jul13	6:42:13-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2463.txt	75.9370	16.3910	314	365	12	31	Avg	2648.2951	0.8318	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0007	
CotsimGIS	26Jul13	6:42:17-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2464.txt	76.2500	16.3910	313	365	12	31	Avg	2732.6066	1.0626	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0006	
CotsimGIS	26Jul13	6:42:21-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2465.txt	76.5620	16.3910	317	365	12	31	Avg	2810.4262	1.0939	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0048	
CotsimGIS	26Jul13	6:42:24-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2466.txt	76.8750	16.3910	321	365	12	31	Avg	2948.0164	1.2764	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0034	
CotsimGIS	26Jul13	6:42:28-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2467.txt	77.1870	16.3910	321	365	12	31	Avg	3012.3115	1.4523	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	
CotsimGIS	26Jul13	6:42:32-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2486.txt	74.6870	16.0790	323	365	12	31	Avg	2279.9836	0.7074	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2040	
CotsimGIS	26Jul13	6:42:36-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2487.txt	75.0000	16.0790	322	365	12	31	Avg	2402.3607	0.5190	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0884	
CotsimGIS	26Jul13	6:42:40-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2488.txt	75.3120	16.0790	316	365	12	31	Avg	2545.8033	0.6131	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0117	
CotsimGIS	26Jul13	6:42:44-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2489.txt	75.6250	16.0790	318	365	12	31	Avg	2604.7049	0.7197	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0018	
CotsimGIS	26Jul13	6:42:48-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2490.txt	75.9370	16.0790	318	365	12	31	Avg	2644.3279	0.8587	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0003	
CotsimGIS	26Jul13	6:42:51-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2491.txt	76.2500	16.0790	318	365	12	31	Avg	2710.1311	0.9923	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	
CotsimGIS	26Jul13	6:42:56-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2492.txt	76.5620	16.0790	320	365	12	31	Avg	2752.0820	1.0439	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0018	
CotsimGIS	26Jul13	6:42:59-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2493.txt	76.8750	16.0790	321	365	12	31	Avg	2908.4098	1.2393	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0039	
CotsimGIS	26Jul13	6:43:04-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2494.txt	77.1870	16.0790	325	365	12	31	Avg	3005.1639	1.3743	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	
CotsimGIS	26Jul13	6:43:08-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2509.txt	74.3750	15.7670	323	365	12	31	Avg	2374.2131	1.0807	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.8802	
CotsimGIS	26Jul13	6:43:13-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2510.txt	74.6870	15.7670	323	365	12	31	Avg	2285.1475	0.9626	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.5553	
CotsimGIS	26Jul13	6:43:16-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2511.txt	75.0000	15.7670	323	365	12	31	Avg	2348.4098	0.7372	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2783	
CotsimGIS	26Jul13	6:43:20-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2512.txt	75.3120	15.7670	322	365	12	31	Avg	2467.6557	0.6954	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0534	
CotsimGIS	26Jul13	6:43:24-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2513.txt	75.6250	15.7670	319	365	12	31	Avg	2590.2131	0.8954	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0094	
CotsimGIS	26Jul13	6:43:28-AM	C:\models\wx\CFSR_India_wx\CFSR_India_KA_grid_2514.txt	75.9370	15.7670	321	365	12	31	Avg	2631.2295	0.9731	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0026	
