Model	Date	Time	WxFile	Long	Lat	JdStart	DysToOut	Month	Day	Year	dd	ddbZero	FruWgt	fruNum	Bloomday	BloomYr	DDBSum	ChillHD	PrcpYrSum	TempIncr	OFEgDays	OFLrDays	OFPuDays	OFAdDays	OfPupSum	DamFrSum	PrcntAtkd
OliveGIS	04mar10	18.50.51	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_42_80.txt	1.1008	41.7747	1	730	12	31	Avg	1816.40243902439	19.5634146341463	3880.98780487805	5087.93414634146	160.878048780488	41	550.19756097561	3447.9	3024.74146341463	0	12405.4887804878	94771.8085365854	108695.701268293	12438.8658536585	1967.91731707317	1969.46170731707	44.0619512195122
OliveGIS	04mar10	18.50.59	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_42_81.txt	1.0359	42.0493	1	730	12	31	Avg	1462.98536585366	45.8195121951220	1601.12926829268	2502.58048780488	173.682926829268	41	776.453658536585	3674.26585365854	3496.30243902439	0	2286.41048780488	19515.5231707317	16170.4927317073	1646.19609756098	319.215121951219	385.265121951219	34.0582926829268
OliveGIS	04mar10	18.51.04	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_42_82.txt	0.9705	42.3239	1	730	12	31	Avg	824.853658536585	132.226829268293	0.0219512195121951	0.0878048780487805	209	4	1282.61951219512	304.658536585366	388.873170731707	0	0.0270731707317073	0.276585365853659	0.122146341463415	2.75463414634146	0.00170731707317073	0.0024390243902439	3.60780487804878
OliveGIS	04mar10	18.51.06	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_42_83.txt	0.9044	42.5986	1	730	12	31	Avg	681.917073170732	297.360975609756	0	0	0	0	1709.60975609756	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	18.51.07	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_42_84.txt	0.8377	42.8732	1	730	12	31	Avg	776.2	149.865853658537	0.0121951219512195	0.0658536585365854	214	4	1287.73414634146	320.451219512195	656.165853658537	0	0.0317073170731707	0.170731707317073	0.124780487804878	2.54024390243902	0.00195121951219512	0.00219512195121951	3.77024390243902
OliveGIS	04mar10	18.51.09	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_42_85.txt	0.7704	43.148	1	730	12	31	Avg	1234.65609756098	34.0195121951219	1276.13902439024	2980.8756097561	179.707317073171	41	651.460975609756	4523.7243902439	6186.28536585366	0	3469.70390243902	27260.0658536585	25987.4668536585	5114.65756097561	410.905853658537	421.564878048780	26.3209756097561
OliveGIS	04mar10	18.51.14	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_42_86.txt	0.7025	43.4227	1	730	12	31	Avg	1659.89024390244	14.9902439024390	3123.53414634146	4852.53170731707	160.439024390244	41	426.278048780488	4181.10731707317	4605.81219512195	0	18887.0341463415	131632.849024390	143991.979756098	31910.2021951220	2805.60804878049	2509.19317073171	50.5568292682927
OliveGIS	04mar10	18.51.20	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_42_87.txt	0.6339	43.6974	1	730	12	31	Avg	1749.99756097561	13.2707317073171	3471.48780487805	4896.2487804878	155.756097560976	41	392.743902439024	4061.70975609756	4447.41707317073	0	21297.5895121951	148379.949024390	160415.553268293	37726.0880487805	3321.69731707317	2844.20195121951	56.8919512195122
OliveGIS	04mar10	18.51.26	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_42_88.txt	0.5646	43.9721	1	730	12	31	Avg	1798.74634146341	12.7634146341463	3729.48292682927	5000.40731707317	154.902439024390	41	393.056097560976	3940.41951219512	3893.35365853659	0	21271.4795121951	148993.205365854	162275.750585366	35922.7558536585	3480.36878048780	3005.31878048780	58.4485365853659
OliveGIS	04mar10	18.51.33	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_42_89.txt	0.4947	44.2469	1	730	12	31	Avg	1771.5	12.7	3567.47073170732	4936.25853658537	155.609756097561	41	398.058536585366	3982.14390243902	3945.95365853659	0	21323.6504878049	149726.635365854	158808.680317073	35661.4909756098	3355.48804878049	2912.77756097561	57.5036585365854
OliveGIS	04mar10	18.51.40	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_42_90.txt	0.4241	44.5216	1	730	12	31	Avg	1736.37073170732	12.0243902439024	3413.93414634146	4959.77804878049	156.756097560976	41	396.89756097561	4061.76097560976	3976.43902439024	0	21716.5453658537	153893.455365854	166506.702024390	38639.5070731707	3343.59146341463	2879.90268292683	56.2663414634146
OliveGIS	04mar10	18.51.47	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_42_91.txt	0.3529	44.7963	1	730	12	31	Avg	1685.97317073171	11.7024390243902	3136.49756097561	4866.7	158.268292682927	41	400.419512195122	4159.31463414634	4138.08048780488	0	21041.3724390244	147863.476585366	164094.888951220	39772.5217073171	3234.68707317073	2776.26804878049	53.7109756097561
OliveGIS	04mar10	18.51.53	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_42_92.txt	0.2809	45.071	1	730	12	31	Avg	1615.45121951220	11.8439024390244	2783.69756097561	4535.79268292683	160.707317073171	41	412.124390243902	4279.96829268293	4377.0243902439	0	18211.1619512195	131320.945853659	141200.384146341	34756.3390243902	2653.57073170732	2359.36829268293	49.4975609756098
OliveGIS	04mar10	18.52.00	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_42_93.txt	0.2083	45.3456	1	730	12	31	Avg	1551.20243902439	12.5	2564.20975609756	4480.51951219512	163.170731707317	41	427.187804878049	4385.30975609756	4599.45365853658	0	16746.1846341463	122600.260487805	131944.074463415	33061.4970731707	2395.95902439024	2174.60463414634	46.1463414634146
OliveGIS	04mar10	18.52.06	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_42_94.txt	0.1349	45.6202	1	730	12	31	Avg	1507.04146341463	13.3878048780488	2467.75609756098	4511.35365853659	164.780487804878	41	438.704878048780	4455.66341463415	4582.55121951220	0	14947.9626829268	108807.05	115152.933926829	29674.2180487805	2066.59365853659	1935.34853658537	41.4580487804878
OliveGIS	04mar10	18.52.12	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_42_95.txt	0.0608	45.8948	1	730	12	31	Avg	1474.41951219512	13.8024390243902	2446.36341463415	4624.15121951219	166.243902439024	41	447.985365853659	4506.56097560976	4511.33902439024	0	14028.2602439024	102867.175121951	110893.457756098	29515.6078048780	1965.49365853659	1847.07609756098	38.5360975609756
OliveGIS	04mar10	18.52.18	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_42_96.txt	-0.014	46.1693	1	730	12	31	Avg	1436.12439024390	14.7024390243902	2280.50975609756	4550.23170731707	167.926829268293	41	461.675609756098	4554.80731707317	4441.09024390244	0	12490.3892682927	89379.0090243902	94808.1980487805	25551.1492682927	1702.16341463415	1629.40560975610	34.5068292682927
OliveGIS	04mar10	18.52.24	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_42_97.txt	-0.0896	46.4437	1	730	12	31	Avg	1404.25609756098	15.7829268292683	2268.56097560976	4698.79024390244	169.853658536585	41	478.790243902439	4574.58780487805	4037.40243902439	0	10777.0570731707	78336.946097561	86422.9991707317	22357.0931707317	1499.24024390244	1447.73487804878	30.8329268292683
OliveGIS	04mar10	18.52.29	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_42_98.txt	-0.166	46.7181	1	730	12	31	Avg	1376.68780487805	16.5439024390244	2198.98048780488	4657.51463414634	171.146341463415	41	488.839024390244	4607.69024390244	3880.48048780488	0	9905.34097560976	71767.5875609756	81279.5843414634	20597.6156097561	1379.29780487805	1337.82170731707	28.1565853658537
OliveGIS	04mar10	18.52.37	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_50.txt	3.1273	33.6283	1	730	12	31	Avg	2621.99756097561	1.25609756097561	7369.2	8802.69512195122	109.780487804878	41	170.812195121951	961.739024390244	1030.73414634146	0	3080.51268292683	16472.2402439024	6295.24329268293	1898.92658536585	1008.28073170732	1699.31341463415	18.2070731707317
OliveGIS	04mar10	18.52.54	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_51.txt	3.0785	33.899	1	730	12	31	Avg	2618.54878048780	1.75365853658537	7382.21707317073	8656.3268292683	114	41	190.273170731707	1162.24390243902	1082.80975609756	0	4736.86	24793.7192682927	9425.67663414634	3089.32317073171	1435.72731707317	2343.20585365854	25.8063414634146
OliveGIS	04mar10	18.53.07	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_52.txt	3.0294	34.1699	1	730	12	31	Avg	2608.90487804878	3.56341463414634	7195.75365853659	8193.2731707317	122.487804878049	41	243.882926829268	1536.41951219512	1436.03414634146	0	10816.8134146341	57063.9880487805	29743.5624146341	9456.3668292683	2676.32682926829	3767.37634146341	44.7387804878049
OliveGIS	04mar10	18.53.18	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_53.txt	2.9798	34.4411	1	730	12	31	Avg	2537.73170731707	13.8414634146341	6323.22926829268	6992.51463414634	133.463414634146	41	415.392682926829	2044.54146341463	1788.82926829268	0	18400.7090243902	114840.564390244	98769.8515365854	17690.7709756098	3993.39878048780	4213.45121951220	60.4165853658537
OliveGIS	04mar10	18.53.27	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_54.txt	2.9299	34.7124	1	730	12	31	Avg	2541.07804878049	12.5707317073171	6386.20975609756	7104.62926829268	133.170731707317	41	396.831707317073	2026.68048780488	1784.47317073171	0	18445.2839024390	114726.947560976	95923.2341219512	17400.3458536585	3996.77853658537	4281.08024390244	59.559512195122
OliveGIS	04mar10	18.53.36	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_55.txt	2.8795	34.984	1	730	12	31	Avg	2604.56341463415	2.63658536585366	6994.03170731707	7992.0243902439	124.731707317073	41	248.163414634146	1669.58536585366	1629.55609756098	0	13152.0136585366	71994.7265853659	44027.9568292683	14600.6448780488	3216.52121951219	4023.26829268293	49.0173170731707
OliveGIS	04mar10	18.53.47	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_56.txt	2.8287	35.2557	1	730	12	31	Avg	2597.53658536585	6.14634146341463	6857.76341463415	7732.82195121951	125.268292682927	41	279.407317073171	1864.88048780488	1553.44390243902	0	13941.6936585366	77626.2407317073	51549.8265609756	12243.5302439024	3178.07707317073	3997.57804878049	50.560243902439
OliveGIS	04mar10	18.53.57	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_57.txt	2.7775	35.5277	1	730	12	31	Avg	2596.39512195122	5.69024390243902	6794.53902439024	7643.33414634146	126.195121951220	41	279.056097560976	1925.50731707317	1357.70243902439	0	14316.5770731707	80391.1219512195	55244.8511707317	12694.4926829268	3215.68243902439	3998.35804878049	51.3290243902439
OliveGIS	04mar10	18.54.07	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_58.txt	2.7259	35.7998	1	730	12	31	Avg	2597.70243902439	1.55853658536585	6827.23658536585	7732.55609756098	127.170731707317	41	242.060975609756	1887.28048780488	1610.92439024390	0	15814.2958536585	87605.158292683	64167.9469512195	19231.3158536585	3712.63	4351.12487804878	55.0573170731707
OliveGIS	04mar10	18.54.18	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_59.txt	2.6738	36.0721	1	730	12	31	Avg	2504.24146341463	5.64634146341463	5494.8	6449.9487804878	135.707317073171	41	308.895121951219	2438.90243902439	2605.04878048780	0	21089.1326829268	136703.755121951	123599.659	31106.0548780488	4479.85146341463	4298.42170731707	64.6717073170732
OliveGIS	04mar10	18.54.26	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_60.txt	2.6213	36.3446	1	730	12	31	Avg	2592.14634146341	1.58780487804878	6607.96097560976	7467.75853658537	127.682926829268	41	193.702439024390	2306.77073170732	2917.68048780488	0	19398.6158536585	109509.241219512	76320.0268536585	28193.9248780488	4343.11390243902	4639.35390243902	60.5182926829268
OliveGIS	04mar10	18.54.37	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_78.txt	1.5939	41.2727	1	730	12	31	Avg	2187.09756097561	7.23170731707317	4356.97317073171	5246.29268292683	144.365853658537	41	322.256097560976	3260.75853658537	2863.1243902439	0	26164.8195121951	169797.658780488	221708.712609756	48786.3251219512	5447.15951219512	3865.11390243902	72.3039024390244
OliveGIS	04mar10	18.54.46	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_79.txt	1.5319	41.5474	1	730	12	31	Avg	1988.58536585366	15.0365853658537	4431.53658536585	5277.73170731707	151.829268292683	41	451.59756097561	3352.18536585366	3207.48536585366	0	19154.0097560976	132781.828780488	173987.959073171	23827.3278048780	3476.30121951220	2941.62829268293	58.0465853658537
OliveGIS	04mar10	18.54.54	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_80.txt	1.4692	41.8222	1	730	12	31	Avg	1727.16829268293	28.5585365853659	3009.46341463415	4080.94390243902	163.243902439024	41	611.373170731707	3498.23170731707	3201.44390243902	0	8423.12097560976	67461.312195122	71429.893	7879.86195121951	1284.83804878049	1347.62146341463	41.1775609756098
OliveGIS	04mar10	18.55.01	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_81.txt	1.406	42.097	1	730	12	31	Avg	1250.83658536585	70.6414634146341	404.085365853659	763.265853658537	182.902439024390	41	937.351219512195	3771.85121951220	3451.83170731707	0	226.772195121951	1774.70609756098	1252.43534146341	232.727560975610	32.5348780487805	36.9031707317073	32.8648780487805
OliveGIS	04mar10	18.55.07	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_82.txt	1.3423	42.3719	1	730	12	31	Avg	682.890243902439	195.421951219512	0	0	0	0	1503.22439024390	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	18.55.08	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_83.txt	1.2779	42.6468	1	730	12	31	Avg	561.273170731707	304.378048780488	0	0	0	0	1743.56585365854	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	18.55.09	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_84.txt	1.2129	42.9217	1	730	12	31	Avg	894.746341463415	104.682926829268	0.595121951219512	1.98292682926829	204.8	5	1079.44146341463	426.336585365854	847.960975609756	0	1.91804878048780	12.4643902439024	12.1698292682927	10.6495121951220	0.163414634146341	0.184878048780488	6.07048780487805
OliveGIS	04mar10	18.55.10	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_85.txt	1.1473	43.1967	1	730	12	31	Avg	1391.88536585366	24.6512195121951	2060.34878048781	4098.30731707317	172.341463414634	41	558.117073170732	4425.84634146341	5715.91951219512	0	9223.38487804878	67005.5568292683	74123.8381219512	16447.9004878049	1214.15512195122	1169.74219512195	31.1670731707317
OliveGIS	04mar10	18.55.16	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_86.txt	1.0811	43.4716	1	730	12	31	Avg	1713.15121951220	13.9121951219512	3182.45609756098	4755.58780487805	158.121951219512	41	415.263414634146	4092.49268292683	4523.65121951219	0	20202.3402439024	140104.620731707	153545.890902439	35160.8712195122	3096.43048780488	2686.16487804878	54.7763414634146
OliveGIS	04mar10	18.55.22	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_87.txt	1.0142	43.7466	1	730	12	31	Avg	1760.49024390244	13.3878048780488	3304.72195121951	4708.36829268293	155.951219512195	41	404.360975609756	4002.72682926829	4328.60243902439	0	20393.5263414634	143452.018780488	151700.458195122	34996.4570731707	3217.2743902439	2766.21170731707	57.2026829268293
OliveGIS	04mar10	18.55.29	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_88.txt	0.9467	44.0216	1	730	12	31	Avg	1785.03902439024	12.9219512195122	3626.58536585366	4992.47804878049	156.073170731707	41	409.570731707317	3917.78536585366	3831.79756097561	0	20797.5760975610	148341.277073171	157766.107219512	33794.3473170732	3332.46609756098	2914.20951219512	57.42
OliveGIS	04mar10	18.55.36	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_89.txt	0.8786	44.2965	1	730	12	31	Avg	1715.51219512195	13.0975609756098	3294.07804878049	4845.06829268293	158.195121951220	41	421.853658536585	4033.64634146341	4062.3756097561	0	19807.3324390244	139022.593658537	150095.492317073	33641.8095121951	3018.81	2662.25585365854	54.3256097560976
OliveGIS	04mar10	18.55.42	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_90.txt	0.8098	44.5715	1	730	12	31	Avg	1645.55121951220	13.7292682926829	3041.40243902439	4742.93902439024	160.292682926829	41	435.826829268293	4147.00731707317	4297.05121951220	0	18384.9843902439	133709.380243902	143137.619268293	32023.9231707317	2773.38219512195	2469.50609756098	50.9612195121951
OliveGIS	04mar10	18.55.49	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_91.txt	0.7403	44.8465	1	730	12	31	Avg	1590.30487804878	13.8268292682927	2563.20487804878	4314.39512195122	162.146341463415	41	445.570731707317	4240.91219512195	4505.89512195122	0	15968.9265853659	116428.992195122	123428.573390244	28165.9236585366	2321.99195121951	2107.17560975610	47.4
OliveGIS	04mar10	18.55.55	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_92.txt	0.6702	45.1214	1	730	12	31	Avg	1523.72439024390	13.8536585365854	2599.65121951219	4586.21219512195	164.536585365854	41	458.104878048781	4355.87073170732	4726.6512195122	0	15608.5221951220	117500.596097561	116672.789024390	28098.1614634146	2138.10902439024	2026.88463414634	42.4341463414634
OliveGIS	04mar10	18.56.02	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_93.txt	0.5994	45.3963	1	730	12	31	Avg	1449	14.9902439024390	2489.67073170732	4710.50731707317	167.560975609756	41	479.839024390244	4471.83170731707	4996.0487804878	0	13411.7563414634	99500.2797560976	100053.134926829	24862.3241463415	1780.21024390244	1737.34219512195	35.7707317073171
OliveGIS	04mar10	18.56.08	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_94.txt	0.5278	45.6711	1	730	12	31	Avg	1400.94878048780	16.2829268292683	2168.31463414634	4470.2243902439	169.536585365854	41	495.99756097561	4541.59268292683	4978.65365853659	0	11187.7956097561	81665.1170731707	84852.7805365854	21416.8953658537	1483.78926829268	1447.63975609756	31.6551219512195
OliveGIS	04mar10	18.56.14	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_95.txt	0.4556	45.9459	1	730	12	31	Avg	1388.44878048780	16.6219512195122	2120.58780487805	4417.60243902439	170	41	497.531707317073	4569.7756097561	4716.83658536585	0	10300.2629268293	75612.6080487805	81327.3905853659	21259.1965853659	1398.17024390244	1353.91756097561	30.0214634146341
OliveGIS	04mar10	18.56.19	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_96.txt	0.3827	46.2207	1	730	12	31	Avg	1390.69512195122	16.8853658536585	2181.65853658537	4546.16097560976	170.073170731707	41	495.992682926829	4570.91219512195	4380.83902439024	0	10668.0173170732	78595.1431707317	84084.2093658537	21465.6882926829	1438.00829268293	1403.57073170732	30.4904878048781
OliveGIS	04mar10	18.56.25	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_97.txt	0.309	46.4954	1	730	12	31	Avg	1395.48536585366	17.0756097560976	2237.57804878049	4625.14146341463	170.146341463415	41	496.026829268293	4554.93170731707	3936.47804878049	0	10588.5907317073	77709.7373170732	83695.152	20865.7424390244	1449.97634146341	1420.81268292683	30.6353658536585
OliveGIS	04mar10	18.56.30	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_43_98.txt	0.2346	46.77	1	730	12	31	Avg	1405.33414634146	17.1317073170732	2326.38536585366	4725.00243902439	169.853658536585	41	495.180487804878	4529.77073170732	3676.48048780488	0	11194.6795121951	81294.1773170732	89161.5228780488	21074.8058536585	1523.28243902439	1500.36341463415	31.0373170731707
OliveGIS	04mar10	18.56.38	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_44_50.txt	3.4525	33.6682	1	730	12	31	Avg	2623.28780487805	0.965853658536585	7294.97073170732	8801.54390243902	108.073170731707	41	160.714634146341	894.460975609756	983.79024390244	0	2713.06219512195	14653.1387804878	5637.58595121951	1695.00780487805	934.09731707317	1564.01804878049	16.7531707317073
OliveGIS	04mar10	18.56.54	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_44_51.txt	3.405	33.9391	1	730	12	31	Avg	2620.03902439024	1.22439024390244	7366.64390243902	8751.42926829268	111.463414634146	41	174.880487804878	1052.44390243902	979.441463414634	0	3698.83146341463	19682.7846341463	7426.59146341463	2293.01560975610	1177.81439024390	1946.10146341463	21.0739024390244
OliveGIS	04mar10	18.57.10	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_44_52.txt	3.3572	34.2102	1	730	12	31	Avg	2612.67073170732	2.57073170731707	7290.79512195122	8350.25853658537	120	41	221.712195121951	1424.95121951220	1246.12682926829	0	8452.1343902439	44263.2553658537	19774.4719024390	7023.06707317073	2206.00926829268	3279.34487804878	37.9519512195122
OliveGIS	04mar10	18.57.22	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_44_53.txt	3.3089	34.4815	1	730	12	31	Avg	2541.14146341463	12.6536585365854	6105.25853658537	6867.18292682927	133.048780487805	41	400.621951219512	2034.57073170732	1711.22926829268	0	18072.3502439024	112818.439268293	97745.6321707317	17964.4002439024	3991.84951219512	4162.75121951220	60.870487804878
OliveGIS	04mar10	18.57.31	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_44_54.txt	3.2603	34.7531	1	730	12	31	Avg	2508.45121951220	14.1756097560976	6629.07804878049	7241.07073170732	135.439024390244	41	433.168292682927	2104.02195121951	1891.54390243902	0	20022.2612195122	128648.547804878	116575.579634146	20181.8397560976	4316.36317073171	4396.56829268293	60.5690243902439
OliveGIS	04mar10	18.57.40	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_44_55.txt	3.2113	35.0248	1	730	12	31	Avg	2562.14878048780	9.70243902439024	6269.73414634146	7206.06097560976	131.317073170732	41	353.485365853659	1988.2	1844.91463414634	0	17191.9263414634	102246.527317073	83427.1088536585	16399.7624390244	3752.29463414634	4218.14731707317	57.9117073170732
OliveGIS	04mar10	18.57.49	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_44_56.txt	3.1618	35.2968	1	730	12	31	Avg	2591.2243902439	6.49756097560976	6737.91951219512	7590.73414634146	127.146341463415	41	293.919512195122	1903.08048780488	1649.22195121951	0	14869.6719512195	83563.2631707317	56950.6385609756	13622.5114634146	3313.97975609756	4081.23951219512	52.6336585365854
OliveGIS	04mar10	18.58.00	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_44_57.txt	3.112	35.5689	1	730	12	31	Avg	2591.31219512195	5.70731707317073	6746.60731707317	7591.08292682927	127.195121951220	41	287.680487804878	1943.70243902439	1429.49024390244	0	14883.6531707317	83987.49	58496.4313902439	13596.2614634146	3323.46048780488	4080.85512195122	52.6468292682927
OliveGIS	04mar10	18.58.10	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_44_58.txt	3.0617	35.8413	1	730	12	31	Avg	2555.38780487805	6.77073170731707	5736.1487804878	6668.9731707317	132.243902439024	41	334.351219512195	2133.88536585366	1800.30487804878	0	17071.42	102649.01	86998.4475609756	18174.51	3733.27536585366	4025.48512195122	59.5529268292683
OliveGIS	04mar10	18.58.20	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_44_59.txt	3.011	36.1138	1	730	12	31	Avg	2511.99268292683	9.54634146341463	5613.75365853659	6565.62195121951	139.073170731707	41	378.943902439024	2335.47073170732	2968.8	0	17132.4902439024	107161.253414634	97441.5466341463	18131.5331707317	3637.03414634146	3889.92829268293	58.3934146341463
OliveGIS	04mar10	18.58.29	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_44_60.txt	2.9599	36.3865	1	730	12	31	Avg	2556.9756097561	1.47073170731707	6554.94390243902	7258.80243902439	130.658536585366	41	202.190243902439	2516.08536585366	3854.76097560976	0	26338.8465853659	160807.329024390	136304.204195122	47977.553902439	5821.69829268293	5236.12512195122	69.710487804878
OliveGIS	04mar10	18.58.39	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_44_61.txt	2.9083	36.6593	1	730	12	31	Avg	2624.68048780488	0.185365853658537	7201.94146341463	8035.74390243902	119	41	111.621951219512	2127.25365853659	2752.31951219512	0	18783.3739024390	98710.2648780488	53959.2155609756	25215.843902439	4685.49317073171	5020.71146341463	60.5485365853659
OliveGIS	04mar10	18.58.49	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_44_78.txt	1.9597	41.3185	1	730	12	31	Avg	2305.43902439024	5.72439024390244	4391.2243902439	5156.79268292683	139.536585365854	41	281.834146341463	3143.16585365854	3238.3756097561	0	28232.5392682927	176430.519512195	215059.495707317	63977.6929268293	6227.21634146341	4120.97024390244	77.7509756097561
OliveGIS	04mar10	18.58.58	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_44_79.txt	1.8993	41.5935	1	730	12	31	Avg	1995.31463414634	14.0414634146341	4565.65609756098	5395.31219512195	151.317073170732	41	426.670731707317	3405.04390243902	3678.42682926829	0	21637.0414634146	146578.813902439	192890.765975610	30071.8670731707	4032.10975609756	3250.48097560976	61.2965853658537
OliveGIS	04mar10	18.59.07	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_44_80.txt	1.8383	41.8685	1	730	12	31	Avg	1616.1	30.509756097561	2614.26585365854	3890.70975609756	166.951219512195	41	636.153658536585	3664.61951219512	3701.18780487805	0	6649.8243902439	51479.4819512195	55239.3840731707	5961.29658536585	1005.26243902439	1052.20804878049	36.4180487804878
OliveGIS	04mar10	18.59.14	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_44_81.txt	1.7767	42.1435	1	730	12	31	Avg	1059.56829268293	82.8243902439024	4.49268292682927	12.2024390243902	190.6	5	1023.19268292683	385.119512195122	440.617073170732	0	8.01268292682927	64.500243902439	80.6400975609756	19.7314634146341	1.31682926829268	1.24682926829268	5.10268292682927
OliveGIS	04mar10	18.59.15	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_44_82.txt	1.7146	42.4186	1	730	12	31	Avg	679.239024390244	219.868292682927	0	0	0	0	1555.14146341463	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	18.59.16	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_44_83.txt	1.6519	42.6937	1	730	12	31	Avg	649.092682926829	227.612195121951	0	0	0	0	1544.69512195122	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	18.59.17	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_44_84.txt	1.5886	42.9689	1	730	12	31	Avg	1053.77073170732	66.990243902439	266.712195121951	663.465853658537	189.707317073171	41	884.514634146341	4369.72682926829	7011.77073170732	0	284.943414634146	2069.80341463415	2126.40890243902	448.614634146341	41.3980487804878	36.9824390243902	28.9090243902439
OliveGIS	04mar10	18.59.22	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_44_85.txt	1.5247	43.2441	1	730	12	31	Avg	1500.53902439024	20.5536585365854	2577.59268292683	4638.06829268293	167.341463414634	41	508.09512195122	4328.01707317073	5368.1756097561	0	14186.5582926829	101780.975853659	110369.348975610	24647.6909756098	1916.70268292683	1817.32439024390	39.819756097561
